Sales,Traffic,Transactions,Conversion,Passersby,Capture Rate,datetime
80751,46,20,43,0,0.0,2023-09-06 19:00:00
58540,22,8,36,0,0.0,2023-09-06 20:00:00
48442,52,17,33,0,0.0,2023-09-07 10:00:00
111068,48,21,44,0,0.0,2023-09-07 11:00:00
74298,62,28,45,0,0.0,2023-09-07 12:00:00
78953,66,17,26,0,0.0,2023-09-07 13:00:00
90038,68,18,26,0,0.0,2023-09-07 14:00:00
97279,54,19,35,0,0.0,2023-09-07 15:00:00
65304,52,18,35,0,0.0,2023-09-07 16:00:00
41652,48,16,33,0,0.0,2023-09-07 17:00:00
43643,29,9,31,0,0.0,2023-09-07 18:00:00
65903,20,9,45,0,0.0,2023-09-07 19:00:00
51192,20,8,40,0,0.0,2023-09-07 20:00:00
66085,52,26,50,0,0.0,2023-09-08 10:00:00
158473,64,34,53,0,0.0,2023-09-08 11:00:00
45066,54,22,41,0,0.0,2023-09-08 12:00:00
102393,69,32,46,0,0.0,2023-09-08 13:00:00
129397,77,33,43,0,0.0,2023-09-08 14:00:00
125994,63,33,52,0,0.0,2023-09-08 15:00:00
132297,46,19,41,0,0.0,2023-09-08 16:00:00
91211,58,27,47,0,0.0,2023-09-08 17:00:00
70902,73,25,34,0,0.0,2023-09-08 18:00:00
121301,57,21,37,0,0.0,2023-09-08 19:00:00
81440,66,16,24,0,0.0,2023-09-08 20:00:00
218038,159,61,38,0,0.0,2023-09-09 10:00:00
235014,170,61,36,0,0.0,2023-09-09 11:00:00
288414,219,63,29,0,0.0,2023-09-09 12:00:00
280543,215,69,32,0,0.0,2023-09-09 13:00:00
315798,235,72,31,0,0.0,2023-09-09 14:00:00
380835,261,73,28,0,0.0,2023-09-09 15:00:00
417034,217,59,27,0,0.0,2023-09-09 16:00:00
271942,183,57,31,0,0.0,2023-09-09 17:00:00
143685,136,44,32,0,0.0,2023-09-09 18:00:00
300883,131,37,28,0,0.0,2023-09-09 19:00:00
68553,88,16,18,0,0.0,2023-09-09 20:00:00
354659,222,69,31,0,0.0,2023-09-10 10:00:00
471024,227,95,42,0,0.0,2023-09-10 11:00:00
486417,253,76,30,0,0.0,2023-09-10 12:00:00
274245,293,83,28,0,0.0,2023-09-10 13:00:00
478482,335,89,27,0,0.0,2023-09-10 14:00:00
391900,324,102,31,0,0.0,2023-09-10 15:00:00
245806,252,78,31,0,0.0,2023-09-10 16:00:00
211003,157,50,32,0,0.0,2023-09-10 17:00:00
153495,165,45,27,0,0.0,2023-09-10 18:00:00
83891,67,21,31,0,0.0,2023-09-10 19:00:00
54516,57,16,28,0,0.0,2023-09-10 20:00:00
16773,39,10,26,0,0.0,2023-09-11 10:00:00
90431,60,26,43,0,0.0,2023-09-11 11:00:00
94238,51,26,51,0,0.0,2023-09-11 12:00:00
105029,59,22,37,0,0.0,2023-09-11 13:00:00
82379,69,26,38,0,0.0,2023-09-11 14:00:00
53182,53,18,34,0,0.0,2023-09-11 15:00:00
46780,42,17,40,0,0.0,2023-09-11 16:00:00
50261,37,13,35,0,0.0,2023-09-11 17:00:00
42615,22,7,32,0,0.0,2023-09-11 18:00:00
53828,27,12,44,0,0.0,2023-09-11 19:00:00
32286,31,10,32,0,0.0,2023-09-11 20:00:00
18584,30,9,30,0,0.0,2023-09-12 10:00:00
68713,54,24,44,0,0.0,2023-09-12 11:00:00
69811,51,25,49,0,0.0,2023-09-12 12:00:00
150778,55,32,58,0,0.0,2023-09-12 13:00:00
126890,65,25,38,0,0.0,2023-09-12 14:00:00
43775,46,14,30,0,0.0,2023-09-12 15:00:00
49953,34,10,29,0,0.0,2023-09-12 16:00:00
20072,38,9,24,0,0.0,2023-09-12 17:00:00
12283,29,8,28,0,0.0,2023-09-12 18:00:00
42240,36,10,28,0,0.0,2023-09-12 19:00:00
21749,29,8,28,0,0.0,2023-09-12 20:00:00
102488,44,22,50,0,0.0,2023-09-13 10:00:00
93650,55,25,45,0,0.0,2023-09-13 11:00:00
77602,55,23,42,0,0.0,2023-09-13 12:00:00
117373,72,34,47,0,0.0,2023-09-13 13:00:00
83880,75,27,36,0,0.0,2023-09-13 14:00:00
62868,65,21,32,0,0.0,2023-09-13 15:00:00
65764,48,19,40,0,0.0,2023-09-13 16:00:00
28296,39,10,26,0,0.0,2023-09-13 17:00:00
42437,40,14,35,0,0.0,2023-09-13 18:00:00
23044,26,5,19,0,0.0,2023-09-13 19:00:00
24044,16,7,44,0,0.0,2023-09-13 20:00:00
41954,38,17,45,0,0.0,2023-09-14 10:00:00
57152,47,22,47,0,0.0,2023-09-14 11:00:00
125513,51,29,57,0,0.0,2023-09-14 12:00:00
97258,56,25,45,0,0.0,2023-09-14 13:00:00
111439,62,25,40,0,0.0,2023-09-14 14:00:00
99173,57,30,53,0,0.0,2023-09-14 15:00:00
62872,47,23,49,0,0.0,2023-09-14 16:00:00
40107,41,12,29,0,0.0,2023-09-14 17:00:00
54340,27,7,26,0,0.0,2023-09-14 18:00:00
58372,27,13,48,0,0.0,2023-09-14 19:00:00
20518,21,7,33,0,0.0,2023-09-14 20:00:00
50076,48,14,29,0,0.0,2023-09-15 10:00:00
195324,62,26,42,0,0.0,2023-09-15 11:00:00
151231,76,27,36,0,0.0,2023-09-15 12:00:00
183570,64,33,52,0,0.0,2023-09-15 13:00:00
117216,69,27,39,0,0.0,2023-09-15 14:00:00
153563,93,32,34,0,0.0,2023-09-15 15:00:00
116019,62,23,37,0,0.0,2023-09-15 16:00:00
72205,51,13,25,0,0.0,2023-09-15 17:00:00
81546,55,21,38,0,0.0,2023-09-15 18:00:00
64509,66,15,23,0,0.0,2023-09-15 19:00:00
49386,63,17,27,0,0.0,2023-09-15 20:00:00
466608,206,115,56,0,0.0,2023-09-16 10:00:00
257260,130,53,41,0,0.0,2023-09-16 11:00:00
208653,154,52,34,0,0.0,2023-09-16 12:00:00
324906,193,60,31,0,0.0,2023-09-16 13:00:00
294506,260,73,28,0,0.0,2023-09-16 14:00:00
416733,258,82,32,0,0.0,2023-09-16 15:00:00
251922,195,53,27,0,0.0,2023-09-16 16:00:00
357833,163,51,31,0,0.0,2023-09-16 17:00:00
143152,126,36,29,0,0.0,2023-09-16 18:00:00
126203,135,29,21,0,0.0,2023-09-16 19:00:00
128453,78,29,37,0,0.0,2023-09-16 20:00:00
348197,243,71,29,0,0.0,2023-09-17 10:00:00
333803,212,84,40,0,0.0,2023-09-17 11:00:00
422079,277,85,31,0,0.0,2023-09-17 12:00:00
385983,297,75,25,0,0.0,2023-09-17 13:00:00
557993,371,115,31,0,0.0,2023-09-17 14:00:00
486434,364,90,25,0,0.0,2023-09-17 15:00:00
334151,314,86,27,0,0.0,2023-09-17 16:00:00
445590,243,86,35,0,0.0,2023-09-17 17:00:00
136574,129,39,30,0,0.0,2023-09-17 18:00:00
183403,133,35,26,0,0.0,2023-09-17 19:00:00
61281,70,17,24,0,0.0,2023-09-17 20:00:00
211541,144,48,33,0,0.0,2023-09-18 10:00:00
457089,231,87,38,0,0.0,2023-09-18 11:00:00
230580,233,61,26,0,0.0,2023-09-18 12:00:00
210217,235,61,26,0,0.0,2023-09-18 13:00:00
274174,316,73,23,0,0.0,2023-09-18 14:00:00
331868,254,88,35,0,0.0,2023-09-18 15:00:00
267660,180,45,25,0,0.0,2023-09-18 16:00:00
158177,111,27,24,0,0.0,2023-09-18 17:00:00
53902,75,14,19,0,0.0,2023-09-18 18:00:00
35041,62,15,24,0,0.0,2023-09-18 19:00:00
79362,45,12,27,0,0.0,2023-09-18 20:00:00
40532,33,17,52,0,0.0,2023-09-19 10:00:00
61715,49,22,45,0,0.0,2023-09-19 11:00:00
53729,52,15,29,0,0.0,2023-09-19 12:00:00
44921,48,18,38,0,0.0,2023-09-19 13:00:00
116736,63,30,48,0,0.0,2023-09-19 14:00:00
81653,73,21,29,0,0.0,2023-09-19 15:00:00
59123,36,15,42,0,0.0,2023-09-19 16:00:00
44087,40,15,38,0,0.0,2023-09-19 17:00:00
12956,18,4,22,0,0.0,2023-09-19 18:00:00
32842,23,7,30,0,0.0,2023-09-19 19:00:00
13639,27,8,30,0,0.0,2023-09-19 20:00:00
24369,37,7,19,0,0.0,2023-09-20 10:00:00
50074,52,16,31,0,0.0,2023-09-20 11:00:00
52226,54,23,43,0,0.0,2023-09-20 12:00:00
67580,59,20,34,0,0.0,2023-09-20 13:00:00
48312,56,21,38,0,0.0,2023-09-20 14:00:00
112346,59,28,47,0,0.0,2023-09-20 15:00:00
50022,45,9,20,0,0.0,2023-09-20 16:00:00
37825,50,13,26,0,0.0,2023-09-20 17:00:00
54725,62,14,23,0,0.0,2023-09-20 18:00:00
58052,38,13,34,0,0.0,2023-09-20 19:00:00
22058,20,4,20,0,0.0,2023-09-20 20:00:00
78186,38,15,39,0,0.0,2023-09-21 10:00:00
151504,61,27,44,0,0.0,2023-09-21 11:00:00
60240,40,16,40,0,0.0,2023-09-21 12:00:00
87117,61,21,34,0,0.0,2023-09-21 13:00:00
46908,50,10,20,0,0.0,2023-09-21 14:00:00
56668,42,17,40,0,0.0,2023-09-21 15:00:00
51489,38,12,32,0,0.0,2023-09-21 16:00:00
110311,44,23,52,0,0.0,2023-09-21 17:00:00
33834,28,11,39,0,0.0,2023-09-21 18:00:00
22577,34,9,26,0,0.0,2023-09-21 19:00:00
25335,32,10,31,0,0.0,2023-09-21 20:00:00
166147,60,37,62,0,0.0,2023-09-22 10:00:00
132658,61,32,52,0,0.0,2023-09-22 11:00:00
195397,69,34,49,0,0.0,2023-09-22 12:00:00
94007,59,25,42,0,0.0,2023-09-22 13:00:00
98754,63,20,32,0,0.0,2023-09-22 14:00:00
96905,48,20,42,0,0.0,2023-09-22 15:00:00
92694,49,22,45,0,0.0,2023-09-22 16:00:00
86479,60,19,32,0,0.0,2023-09-22 17:00:00
69730,37,19,51,0,0.0,2023-09-22 18:00:00
119234,62,24,39,0,0.0,2023-09-22 19:00:00
170137,65,35,54,0,0.0,2023-09-22 20:00:00
319529,177,70,40,0,0.0,2023-09-23 10:00:00
293317,178,68,38,0,0.0,2023-09-23 11:00:00
261417,167,55,33,0,0.0,2023-09-23 12:00:00
222266,197,64,32,0,0.0,2023-09-23 13:00:00
418871,222,82,37,0,0.0,2023-09-23 14:00:00
244415,231,66,29,0,0.0,2023-09-23 15:00:00
234314,202,60,30,0,0.0,2023-09-23 16:00:00
207674,155,50,32,0,0.0,2023-09-23 17:00:00
156575,142,40,28,0,0.0,2023-09-23 18:00:00
105356,104,24,23,0,0.0,2023-09-23 19:00:00
74435,80,26,33,0,0.0,2023-09-23 20:00:00
163171,127,34,27,0,0.0,2023-09-24 10:00:00
269505,156,54,35,0,0.0,2023-09-24 11:00:00
274070,190,67,35,0,0.0,2023-09-24 12:00:00
226394,208,54,26,0,0.0,2023-09-24 13:00:00
559068,247,77,31,0,0.0,2023-09-24 14:00:00
416629,252,77,31,0,0.0,2023-09-24 15:00:00
300789,206,57,28,0,0.0,2023-09-24 16:00:00
164237,125,36,29,0,0.0,2023-09-24 17:00:00
127307,103,26,25,0,0.0,2023-09-24 18:00:00
116326,58,22,38,0,0.0,2023-09-24 19:00:00
28956,33,7,21,0,0.0,2023-09-24 20:00:00
29801,34,12,35,0,0.0,2023-09-25 10:00:00
89667,56,23,41,0,0.0,2023-09-25 11:00:00
68718,46,17,37,0,0.0,2023-09-25 12:00:00
44129,69,17,25,0,0.0,2023-09-25 13:00:00
115118,51,20,39,0,0.0,2023-09-25 14:00:00
53283,66,18,27,0,0.0,2023-09-25 15:00:00
80888,45,20,44,0,0.0,2023-09-25 16:00:00
61573,32,16,50,0,0.0,2023-09-25 17:00:00
81832,35,13,37,0,0.0,2023-09-25 18:00:00
46098,40,10,25,0,0.0,2023-09-25 19:00:00
10317,21,5,24,0,0.0,2023-09-25 20:00:00
54888,39,11,28,0,0.0,2023-09-26 10:00:00
76583,55,29,53,0,0.0,2023-09-26 11:00:00
53189,44,15,34,0,0.0,2023-09-26 12:00:00
106406,49,25,51,0,0.0,2023-09-26 13:00:00
35158,56,15,27,0,0.0,2023-09-26 14:00:00
76791,46,21,46,0,0.0,2023-09-26 15:00:00
86804,48,18,38,0,0.0,2023-09-26 16:00:00
29438,36,8,22,0,0.0,2023-09-26 17:00:00
49329,26,12,46,0,0.0,2023-09-26 18:00:00
28544,21,4,19,0,0.0,2023-09-26 19:00:00
24875,24,6,25,0,0.0,2023-09-26 20:00:00
81993,34,19,56,0,0.0,2023-09-27 10:00:00
242499,63,24,38,0,0.0,2023-09-27 11:00:00
65762,43,18,42,0,0.0,2023-09-27 12:00:00
99003,62,24,39,0,0.0,2023-09-27 13:00:00
95979,78,31,40,0,0.0,2023-09-27 14:00:00
107003,65,19,29,0,0.0,2023-09-27 15:00:00
60121,55,16,29,0,0.0,2023-09-27 16:00:00
43997,39,17,44,0,0.0,2023-09-27 17:00:00
23014,49,11,22,0,0.0,2023-09-27 18:00:00
89301,32,15,47,0,0.0,2023-09-27 19:00:00
37216,19,5,26,0,0.0,2023-09-27 20:00:00
52373,40,13,33,0,0.0,2023-09-28 10:00:00
105189,68,28,41,0,0.0,2023-09-28 11:00:00
29118,49,15,31,0,0.0,2023-09-28 12:00:00
54458,43,14,33,0,0.0,2023-09-28 13:00:00
50740,63,19,30,0,0.0,2023-09-28 14:00:00
39338,45,13,29,0,0.0,2023-09-28 15:00:00
61861,54,16,30,0,0.0,2023-09-28 16:00:00
55397,30,12,40,0,0.0,2023-09-28 17:00:00
31991,30,10,33,0,0.0,2023-09-28 18:00:00
52617,28,11,39,0,0.0,2023-09-28 19:00:00
25266,26,7,27,0,0.0,2023-09-28 20:00:00
25170,46,10,22,0,0.0,2023-09-29 10:00:00
89338,62,32,52,0,0.0,2023-09-29 11:00:00
103426,61,27,44,0,0.0,2023-09-29 12:00:00
82349,68,21,31,0,0.0,2023-09-29 13:00:00
101601,55,27,49,0,0.0,2023-09-29 14:00:00
59923,62,15,24,0,0.0,2023-09-29 15:00:00
54967,67,14,21,0,0.0,2023-09-29 16:00:00
101394,74,25,34,0,0.0,2023-09-29 17:00:00
79080,45,12,27,0,0.0,2023-09-29 18:00:00
58519,73,19,26,0,0.0,2023-09-29 19:00:00
9863,48,9,19,0,0.0,2023-09-29 20:00:00
234060,153,55,36,0,0.0,2023-09-30 10:00:00
366077,171,82,48,0,0.0,2023-09-30 11:00:00
334748,146,60,41,0,0.0,2023-09-30 12:00:00
282889,216,66,31,0,0.0,2023-09-30 13:00:00
461886,270,88,33,0,0.0,2023-09-30 14:00:00
545475,274,101,37,0,0.0,2023-09-30 15:00:00
388028,234,73,31,0,0.0,2023-09-30 16:00:00
284691,175,61,35,0,0.0,2023-09-30 17:00:00
139748,129,33,26,0,0.0,2023-09-30 18:00:00
173790,117,43,37,0,0.0,2023-09-30 19:00:00
92447,78,30,38,0,0.0,2023-09-30 20:00:00
741338,145,58,40,0,0.0,2023-10-01 10:00:00
585801,179,71,40,0,0.0,2023-10-01 11:00:00
286614,176,59,34,0,0.0,2023-10-01 12:00:00
508077,216,77,36,0,0.0,2023-10-01 13:00:00
389419,296,78,26,0,0.0,2023-10-01 14:00:00
435392,288,77,27,0,0.0,2023-10-01 15:00:00
343461,240,75,31,0,0.0,2023-10-01 16:00:00
266090,167,49,29,0,0.0,2023-10-01 17:00:00
114514,111,32,29,0,0.0,2023-10-01 18:00:00
72464,75,18,24,0,0.0,2023-10-01 19:00:00
87437,35,10,29,0,0.0,2023-10-01 20:00:00
54507,37,14,38,0,0.0,2023-10-02 10:00:00
73081,38,17,45,0,0.0,2023-10-02 11:00:00
57359,44,13,30,0,0.0,2023-10-02 12:00:00
64129,54,15,28,0,0.0,2023-10-02 13:00:00
111843,85,26,31,0,0.0,2023-10-02 14:00:00
100974,53,18,34,0,0.0,2023-10-02 15:00:00
99492,53,16,30,0,0.0,2023-10-02 16:00:00
61149,46,11,24,0,0.0,2023-10-02 17:00:00
18581,24,6,25,0,0.0,2023-10-02 18:00:00
37126,29,9,31,0,0.0,2023-10-02 19:00:00
30407,24,9,38,0,0.0,2023-10-02 20:00:00
74213,30,11,37,0,0.0,2023-10-03 10:00:00
82436,41,21,51,0,0.0,2023-10-03 11:00:00
101919,53,20,38,0,0.0,2023-10-03 12:00:00
36426,48,15,31,0,0.0,2023-10-03 13:00:00
118874,72,28,39,0,0.0,2023-10-03 14:00:00
43305,60,14,23,0,0.0,2023-10-03 15:00:00
47250,45,14,31,0,0.0,2023-10-03 16:00:00
89788,41,13,32,0,0.0,2023-10-03 17:00:00
4220,16,5,31,0,0.0,2023-10-03 18:00:00
39401,37,11,30,0,0.0,2023-10-03 19:00:00
49913,28,9,32,0,0.0,2023-10-03 20:00:00
40899,19,11,58,0,0.0,2023-10-04 10:00:00
143515,38,27,71,0,0.0,2023-10-04 11:00:00
71016,51,19,37,0,0.0,2023-10-04 12:00:00
120980,87,29,33,0,0.0,2023-10-04 13:00:00
79952,57,26,46,0,0.0,2023-10-04 14:00:00
113924,49,21,43,0,0.0,2023-10-04 15:00:00
64769,57,21,37,0,0.0,2023-10-04 16:00:00
35834,46,9,20,0,0.0,2023-10-04 17:00:00
43784,29,13,45,0,0.0,2023-10-04 18:00:00
57972,32,10,31,0,0.0,2023-10-04 19:00:00
16399,26,7,27,0,0.0,2023-10-04 20:00:00
83454,40,22,55,0,0.0,2023-10-05 10:00:00
61182,44,23,52,0,0.0,2023-10-05 11:00:00
106072,55,23,42,0,0.0,2023-10-05 12:00:00
55390,65,19,29,0,0.0,2023-10-05 13:00:00
119983,66,21,32,0,0.0,2023-10-05 14:00:00
109428,76,34,45,0,0.0,2023-10-05 15:00:00
74187,54,24,44,0,0.0,2023-10-05 16:00:00
55938,49,17,35,0,0.0,2023-10-05 17:00:00
38793,34,12,35,0,0.0,2023-10-05 18:00:00
53483,29,13,45,0,0.0,2023-10-05 19:00:00
13342,37,8,22,0,0.0,2023-10-05 20:00:00
62518,36,13,36,0,0.0,2023-10-06 10:00:00
82713,54,22,41,0,0.0,2023-10-06 11:00:00
138159,64,27,42,0,0.0,2023-10-06 12:00:00
105639,63,23,37,0,0.0,2023-10-06 13:00:00
113425,76,30,39,0,0.0,2023-10-06 14:00:00
49558,50,17,34,0,0.0,2023-10-06 15:00:00
57200,49,15,31,0,0.0,2023-10-06 16:00:00
91236,42,20,48,0,0.0,2023-10-06 17:00:00
37354,47,18,38,0,0.0,2023-10-06 18:00:00
108668,25,15,60,0,0.0,2023-10-06 19:00:00
73348,42,12,29,0,0.0,2023-10-06 20:00:00
258390,116,65,56,0,0.0,2023-10-07 10:00:00
197690,138,43,31,0,0.0,2023-10-07 11:00:00
217568,132,51,39,0,0.0,2023-10-07 12:00:00
296967,195,68,35,0,0.0,2023-10-07 13:00:00
500696,269,90,33,0,0.0,2023-10-07 14:00:00
427749,235,88,37,0,0.0,2023-10-07 15:00:00
272357,214,76,36,0,0.0,2023-10-07 16:00:00
189201,158,58,37,0,0.0,2023-10-07 17:00:00
168776,99,28,28,0,0.0,2023-10-07 18:00:00
185336,110,30,27,0,0.0,2023-10-07 19:00:00
115217,70,24,34,0,0.0,2023-10-07 20:00:00
285004,155,58,37,0,0.0,2023-10-08 10:00:00
414937,188,85,45,0,0.0,2023-10-08 11:00:00
270381,191,63,33,0,0.0,2023-10-08 12:00:00
448120,233,88,38,0,0.0,2023-10-08 13:00:00
416781,305,87,29,0,0.0,2023-10-08 14:00:00
580040,311,97,31,0,0.0,2023-10-08 15:00:00
229547,259,65,25,0,0.0,2023-10-08 16:00:00
464066,203,60,30,0,0.0,2023-10-08 17:00:00
120734,122,41,34,0,0.0,2023-10-08 18:00:00
77337,83,22,27,0,0.0,2023-10-08 19:00:00
78182,61,18,30,0,0.0,2023-10-08 20:00:00
187022,157,49,31,0,0.0,2023-10-09 10:00:00
437932,217,80,37,0,0.0,2023-10-09 11:00:00
308806,270,75,28,0,0.0,2023-10-09 12:00:00
516067,267,79,30,0,0.0,2023-10-09 13:00:00
350167,237,76,32,0,0.0,2023-10-09 14:00:00
376299,271,85,31,0,0.0,2023-10-09 15:00:00
182774,177,46,26,0,0.0,2023-10-09 16:00:00
139982,124,30,24,0,0.0,2023-10-09 17:00:00
101324,88,25,28,0,0.0,2023-10-09 18:00:00
70774,71,16,23,0,0.0,2023-10-09 19:00:00
55873,43,17,40,0,0.0,2023-10-09 20:00:00
53314,23,13,57,0,0.0,2023-10-10 10:00:00
120842,53,20,38,0,0.0,2023-10-10 11:00:00
85478,57,24,42,0,0.0,2023-10-10 12:00:00
107612,59,26,44,0,0.0,2023-10-10 13:00:00
141736,73,30,41,0,0.0,2023-10-10 14:00:00
62627,27,18,67,0,0.0,2023-10-10 15:00:00
51602,51,16,31,0,0.0,2023-10-10 16:00:00
26838,30,11,37,0,0.0,2023-10-10 17:00:00
131802,25,15,60,0,0.0,2023-10-10 18:00:00
24674,22,4,18,0,0.0,2023-10-10 19:00:00
13970,9,3,33,0,0.0,2023-10-10 20:00:00
47654,31,13,42,0,0.0,2023-10-11 10:00:00
96247,50,26,52,0,0.0,2023-10-11 11:00:00
54821,32,19,59,0,0.0,2023-10-11 12:00:00
87050,57,25,44,0,0.0,2023-10-11 13:00:00
131044,56,22,39,0,0.0,2023-10-11 14:00:00
110783,61,35,57,0,0.0,2023-10-11 15:00:00
96823,33,20,61,0,0.0,2023-10-11 16:00:00
82818,25,6,24,0,0.0,2023-10-11 17:00:00
41795,44,11,25,0,0.0,2023-10-11 18:00:00
63046,42,16,38,0,0.0,2023-10-11 19:00:00
30002,28,12,43,0,0.0,2023-10-11 20:00:00
32802,38,16,42,0,0.0,2023-10-12 10:00:00
83699,49,22,45,0,0.0,2023-10-12 11:00:00
80056,59,24,41,0,0.0,2023-10-12 12:00:00
106234,56,30,54,0,0.0,2023-10-12 13:00:00
107086,66,29,44,0,0.0,2023-10-12 14:00:00
97610,43,23,53,0,0.0,2023-10-12 15:00:00
79788,38,20,53,0,0.0,2023-10-12 16:00:00
91923,51,17,33,0,0.0,2023-10-12 17:00:00
35405,26,11,42,0,0.0,2023-10-12 18:00:00
41236,27,12,44,0,0.0,2023-10-12 19:00:00
52983,19,10,53,0,0.0,2023-10-12 20:00:00
64300,42,16,38,0,0.0,2023-10-13 10:00:00
97708,59,25,42,0,0.0,2023-10-13 11:00:00
94560,43,15,35,0,0.0,2023-10-13 12:00:00
50377,52,20,38,0,0.0,2023-10-13 13:00:00
120438,72,25,35,0,0.0,2023-10-13 14:00:00
83726,49,22,45,0,0.0,2023-10-13 15:00:00
72602,53,18,34,0,0.0,2023-10-13 16:00:00
52472,39,16,41,0,0.0,2023-10-13 17:00:00
43051,53,16,30,0,0.0,2023-10-13 18:00:00
51410,58,15,26,0,0.0,2023-10-13 19:00:00
54483,53,11,21,0,0.0,2023-10-13 20:00:00
149230,105,35,33,0,0.0,2023-10-14 10:00:00
303950,144,39,27,0,0.0,2023-10-14 11:00:00
181202,125,41,33,0,0.0,2023-10-14 12:00:00
227831,147,47,32,0,0.0,2023-10-14 13:00:00
295747,218,76,35,0,0.0,2023-10-14 14:00:00
259325,191,71,37,0,0.0,2023-10-14 15:00:00
206590,186,48,26,0,0.0,2023-10-14 16:00:00
176576,102,34,33,0,0.0,2023-10-14 17:00:00
138782,118,32,27,0,0.0,2023-10-14 18:00:00
96485,102,28,27,0,0.0,2023-10-14 19:00:00
83620,74,19,26,0,0.0,2023-10-14 20:00:00
419870,178,60,34,0,0.0,2023-10-15 10:00:00
404612,222,63,28,0,0.0,2023-10-15 11:00:00
308765,164,62,38,0,0.0,2023-10-15 12:00:00
298362,220,72,33,0,0.0,2023-10-15 13:00:00
524666,285,99,35,0,0.0,2023-10-15 14:00:00
316238,251,70,28,0,0.0,2023-10-15 15:00:00
238400,218,65,30,0,0.0,2023-10-15 16:00:00
199378,149,46,31,0,0.0,2023-10-15 17:00:00
100950,82,22,27,0,0.0,2023-10-15 18:00:00
152869,90,20,22,0,0.0,2023-10-15 19:00:00
42540,33,11,33,0,0.0,2023-10-15 20:00:00
34317,37,13,35,0,0.0,2023-10-16 10:00:00
106459,63,31,49,0,0.0,2023-10-16 11:00:00
93000,51,16,31,0,0.0,2023-10-16 12:00:00
72362,61,24,39,0,0.0,2023-10-16 13:00:00
94352,78,24,31,0,0.0,2023-10-16 14:00:00
98571,60,22,37,0,0.0,2023-10-16 15:00:00
86804,47,25,53,0,0.0,2023-10-16 16:00:00
53140,39,16,41,0,0.0,2023-10-16 17:00:00
16144,35,12,34,0,0.0,2023-10-16 18:00:00
67830,34,14,41,0,0.0,2023-10-16 19:00:00
13223,19,6,32,0,0.0,2023-10-16 20:00:00
20597,25,12,48,0,0.0,2023-10-17 10:00:00
61552,52,20,38,0,0.0,2023-10-17 11:00:00
87251,52,22,42,0,0.0,2023-10-17 12:00:00
74784,41,18,44,0,0.0,2023-10-17 13:00:00
77632,49,23,47,0,0.0,2023-10-17 14:00:00
22570,48,12,25,0,0.0,2023-10-17 15:00:00
39853,33,13,39,0,0.0,2023-10-17 16:00:00
62219,41,14,34,0,0.0,2023-10-17 17:00:00
67486,24,10,42,0,0.0,2023-10-17 18:00:00
45224,24,6,25,0,0.0,2023-10-17 19:00:00
84518,23,6,26,0,0.0,2023-10-17 20:00:00
82715,35,13,37,0,0.0,2023-10-18 10:00:00
70123,48,20,42,0,0.0,2023-10-18 11:00:00
134058,53,22,42,0,0.0,2023-10-18 12:00:00
94111,58,21,36,0,0.0,2023-10-18 13:00:00
64317,64,23,36,0,0.0,2023-10-18 14:00:00
75266,55,20,36,0,0.0,2023-10-18 15:00:00
66027,48,25,52,0,0.0,2023-10-18 16:00:00
81979,31,11,35,0,0.0,2023-10-18 17:00:00
31141,63,16,25,0,0.0,2023-10-18 18:00:00
28352,32,7,22,0,0.0,2023-10-18 19:00:00
16140,18,3,17,0,0.0,2023-10-18 20:00:00
95351,44,18,41,0,0.0,2023-10-19 10:00:00
74518,37,26,70,0,0.0,2023-10-19 11:00:00
31751,49,12,24,0,0.0,2023-10-19 12:00:00
41389,52,14,27,0,0.0,2023-10-19 13:00:00
116213,56,23,41,0,0.0,2023-10-19 14:00:00
144191,73,24,33,0,0.0,2023-10-19 15:00:00
29472,32,11,34,0,0.0,2023-10-19 16:00:00
42148,36,9,25,0,0.0,2023-10-19 17:00:00
35346,27,10,37,0,0.0,2023-10-19 18:00:00
27463,34,8,24,0,0.0,2023-10-19 19:00:00
9933,25,5,20,0,0.0,2023-10-19 20:00:00
74215,40,11,28,0,0.0,2023-10-20 10:00:00
120403,71,32,45,0,0.0,2023-10-20 11:00:00
73143,67,26,39,0,0.0,2023-10-20 12:00:00
116763,68,35,51,0,0.0,2023-10-20 13:00:00
111706,78,37,47,0,0.0,2023-10-20 14:00:00
98887,67,24,36,0,0.0,2023-10-20 15:00:00
116467,72,26,36,0,0.0,2023-10-20 16:00:00
64209,52,16,31,0,0.0,2023-10-20 17:00:00
68644,46,9,20,0,0.0,2023-10-20 18:00:00
75528,64,15,23,0,0.0,2023-10-20 19:00:00
49938,66,13,20,0,0.0,2023-10-20 20:00:00
264550,156,81,52,0,0.0,2023-10-21 10:00:00
303559,135,59,44,0,0.0,2023-10-21 11:00:00
164898,131,38,29,0,0.0,2023-10-21 12:00:00
274420,163,51,31,0,0.0,2023-10-21 13:00:00
273145,186,62,33,0,0.0,2023-10-21 14:00:00
374527,246,77,31,0,0.0,2023-10-21 15:00:00
238435,203,63,31,0,0.0,2023-10-21 16:00:00
267002,150,49,33,0,0.0,2023-10-21 17:00:00
120851,103,35,34,0,0.0,2023-10-21 18:00:00
254751,107,40,37,0,0.0,2023-10-21 19:00:00
122258,94,30,32,0,0.0,2023-10-21 20:00:00
269561,174,59,34,0,0.0,2023-10-22 10:00:00
